﻿央视及省卫视,#genre#
CHC高清电影,http://sdwhzzr.i234.me:4022/udp/239.253.230.154:8000
CHC高清电影,http://111.20.105.60:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?CONTENTID=00000110240325_1
CHC高清电影,http://hd1.91kds.cn/b9/aishang.m3u8?id=chchd
CHC高清电影,http://ivi.bupt.edu.cn/hls/chchd.m3u8
CHC高清电影,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8
CHC高清电影,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?CONTENTID=00000110240325_1
CHC高清电影,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240325_1/encoder/0/playlist.m3u8?CONTENTID=00000110240325_1
CHC家庭影院,http://sdwhzzr.i234.me:4022/udp/239.253.230.152:8000
CHC家庭影院,http://111.20.105.60:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?CONTENTID=00000110240323_1
CHC家庭影院,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC家庭影院,http://61.189.255.139/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?CONTENTID=00000110240323_1
CHC家庭影院,http://61.160.152.55/live.aishang.ctlcdn.com/00000110240323_1/encoder/0/playlist.m3u8?CONTENTID=00000110240323_1
都市剧场,http://117.148.187.105/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229280/01.m3u8?fmt=ts2hls
都市剧场,http://112.17.40.140/PLTV/88888888/224/3221226825/index.m3u8
都市剧场,http://39.134.176.148/PLTV/88888888/224/3221226825/index.m3u8
都市剧场,http://39.134.176.253/PLTV/88888888/224/3221226825/index.m3u8
都市剧场,http://117.148.187.104:80/PLTV/88888888/224/3221226825/1.m3u8
都市剧场,http://39.135.253.54/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
都市剧场,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226143/3.m3u8
都市剧场,http://39.134.39.37/PLTV/88888888/224/3221226176/index.m3u8#http://39.134.39.39/PLTV/88888888/224/3221226176/index.m3u8
都市剧场,http://140.207.241.2:8080/live/program/live/dsjchd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
欢笑剧场,http://39.134.39.38/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
欢笑剧场,http://39.135.29.111/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226144/3.m3u8
欢笑剧场,http://39.134.39.37/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://39.134.39.39/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://39.134.39.35/PLTV/88888888/224/3221226203/index.m3u8
欢笑剧场,http://140.207.241.2:8080/live/program/live/hxjchd/4000000/mnf.m3u8
精彩影视,http://39.134.134.85/000000001000/6000000006000320630/1.m3u8
精彩影视,http://39.134.3.73:6610/000000001666/100000000100111200/1.m3u8
精彩影视,http://stream.slave.jxtvnet.tv:14311/playurl?playtype=live&protocol=http&accesstoken=R609DF27DU30963004K77360366I5D0110ACPBM356F868V0Z57EA5W167ED2234F88A5EE&programid=4200000149&playtoken=ABCDEFGH&auth=no
西安精彩电视剧,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
西安精彩电视剧,http://39.134.19.18:80/PLTV/88888888/224/3221225813/index.m3u8
西安精彩电视剧,http://39.134.19.57/PLTV/88888888/224/3221225813/index.m3u8
西安精彩电视剧,http://1013.jilu8.cn/3221225813/index.m3u8
西安精彩电视剧,http://111.20.106.10:6610/yinhe/2/ch00000090990000001276/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
西安精彩电影,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226011/index.m3u8
西安精彩电影,http://39.134.19.18:80/PLTV/88888888/224/3221225811/index.m3u8
西安精彩电影,http://39.134.19.57/PLTV/88888888/224/3221225811/index.m3u8
西安精彩电影,http://111.20.105.60:6060/yinhe/2/ch00000090990000001275?virtualDomain=yinhe.live_hls.zte.com
西安精彩电影,http://39.134.19.58/PLTV/88888888/224/3221225811/index.m3u8 
西安精彩综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226009/index.m3u8
西安精彩综艺,http://39.134.19.18:80/PLTV/88888888/224/3221225807/index.m3u8
西安精彩综艺,http://39.134.19.57/PLTV/88888888/224/3221225807/index.m3u8
西安精彩综艺,http://111.20.105.60:6060/yinhe/2/ch00000090990000001273?virtualDomain=yinhe.live_hls.zte.com
西安精彩综艺,http://anptbw409.aleidc.com.suqian.ssswl.cn/TV888888/UTV.index.m3u8?1080P=2 
峨嵋电影频道,http://39.134.198.2:6610/yst.live.scmobile.com/183.222.171.239:8080/ysten-businessmbble/live/scem/1.m3u8?IASHttpSessionId=OTT
峨嵋电影频道,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
峨嵋电影频道,http://219.145.171.78/scgctvshow.sctv.com/hdlive/emei/1.m3u8
峨嵋电影频道,http://36.156.130.48/scgctvshow.sctv.com/hdlive/emei/1.m3u8
北京IPTV娱乐,http://111.13.42.10/PLTV/88888888/224/3221226551/1.m3u8
北京IPTV娱乐,http://111.13.42.42/PLTV/88888888/224/3221226551/1.m3u8
北京IPTV电影,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8
北京IPTV电影,http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226552/1.m3u8
北京IPTV剧场,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/1.m3u8
北京IPTV剧场,http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226553/1.m3u8
北京IPTV健康,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/1.m3u8
北京IPTV健康,http://bjyd1.jilu8.cn/PLTV/88888888/224/3221226556/1.m3u8
华数TV-21,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
华数TV-22,http://hls-ott-zhibo.wasu.tv/live/442/index.m3u8
BesTV电影频道,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
BesTV精品电影,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
kk金马影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8





4K高清节目,#genre#
CCTV4K,http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8
纯享4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
纯享4K,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
纯享4K,http://39.135.33.50:80/live.ott.cdn.10086.cn/000000001000/ysten-bussiness/live/1.m3u8?cmcc_cid=HD-20M-2160P-chunxiang4k
爱上4K,http://39.134.24.220/PLTV/88888888/224/3221226005/index.m3u8
爱上4K,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226352/index.m3u8
爱上4K,http://39.134.19.28/PLTV/88888888/224/3221226005/index.m3u8
北京IPTV4K超清,http://221.179.217.9/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226550/1.m3u8
欢笑剧场4K,http://117.148.130.102/PLTV/88888888/224/3221230739/index.m3u8
广东综艺4K,http://litv2023.qwl1965.top/洧線広電/広崬厷珙/gudou.php?id=GDZYHD4K_38000
南国都市频道,http://116.199.5.51:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=123&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

 


中视传媒,#genre#
CIBN综合,http://v.iam7.cn/iptv/cibn.php?code=DianJing
CIBN综合,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DianJing
CIBN怡家,http://v.iam7.top/iptv/cibn/?id=1108&code=JiaoYu
CIBN怡家,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JiaoYu
CIBN映画,http://v.iam7.cn/iptv/cibn.php?code=TiYu
CIBN映画,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=TiYu
CIBN古装剧场,http://v.iam7.cn/iptv/cibn.php?code=QingGan
CIBN古装剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=QingGan
CIBN经典剧场,http://v.iam7.cn/iptv/cibn.php?code=DOTA2
CIBN经典剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DOTA2
CIBN骄阳剧场,http://v.iam7.cn/iptv/cibn.php?code=MeiZhuang
CIBN骄阳剧场,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=MeiZhuang
CIBN流金岁月,http://v.iam7.cn/iptv/cibn.php?code=Shoucang
CIBN流金岁月,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=Shoucang
CIBN微电影,http://v.iam7.cn/iptv/cibn.php?code=YingXiong
CIBN微电影,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=YingXiong
CIBN新知,http://v.iam7.top/iptv/cibn/?id=1108&code=ZongHe
CIBN新知,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=ZongHe
CIBN纪录片,http://v.iam7.cn/iptv/cibn.php?code=JianKang
CIBN纪录片,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=JianKang
CIBN风尚运动,http://v.iam7.top/iptv/cibn/?id=1108&code=DanJi
CIBN风尚运动,http://nas.330421.cn:8000/iptv/cibn/?id=1108&code=DanJi

 

爱奇艺等轮播,#genre#
怀旧剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180055222
情景喜剧-HD,http://sxy099.cn/mydl/kiqy2.php?id=180063622
军旅剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180063522
抗战剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180064922
碟战剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=380067822
热播电剧-HD,http://sxy099.cn/mydl/kiqy2.php?id=380067522
收视冠军-HD,http://sxy099.cn/mydl/kiqy2.php?id=380067022
家庭剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180064522
青春剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180063722
婚姻剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=380068222
权谋剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180065222
小说改编-HD,http://sxy099.cn/mydl/kiqy2.php?id=180065522
经典重温-HD,http://sxy099.cn/mydl/kiqy2.php?id=180062422
超清修复-HD,http://sxy099.cn/mydl/kiqy2.php?id=180054522
口碑年剧-HD,http://sxy099.cn/mydl/kiqy2.php?id=180065422
老年剧场-HD,http://sxy099.cn/mydl/kiqy2.php?id=180065822
宫廷正剧-HD,http://sxy099.cn/mydl/kiqy2.php?id=180064022
仙侠玄幻-HD,http://sxy099.cn/mydl/kiqy2.php?id=180063822
惊悚午夜-HD,http://sxy099.cn/mydl/kiqy2.php?id=180056222
票房大片-HD,http://sxy099.cn/mydl/kiqy2.php?id=380066222
华语院线-HD,http://sxy099.cn/mydl/kiqy2.php?id=180056122
日韩院线-HD,http://sxy099.cn/mydl/kiqy2.php?id=380068322
温情影院-HD,http://sxy099.cn/mydl/kiqy2.php?id=180055922
豆瓣高分-HD,http://sxy099.cn/mydl/kiqy2.php?id=180055822
经典港片-HD,http://sxy099.cn/mydl/kiqy2.php?id=180055322
周末影院-HD,http://sxy099.cn/mydl/kiqy2.php?id=180042122
办公室故事-HD,http://sxy099.cn/mydl/kiqy2.php?id=180064622
央视大剧-HD,http://sxy099.cn/mydl/kiqy2.php?id=180054322
医院故事-HD,http://sxy099.cn/mydl/kiqy2.php?id=180056922
特种兵-HD,http://sxy099.cn/mydl/kiqy2.php?id=180057122
动作电影-HD,http://sxy099.cn/mydl/kiqy2.php?id=380068422
电影大片-HD,http://sxy099.cn/mydl/kiqy2.php?id=180066122
经典纪实-HD,http://sxy099.cn/mydl/kiqy2.php?id=380068122

武侠剧场,http://sxy099.cn/mydl/mg2.php?id=265667392
怀旧老片,http://sxy099.cn/mydl/mg2.php?id=265218774
金庸剧场,http://sxy099.cn/mydl/mg2.php?id=265218834
少林剧场,http://sxy099.cn/mydl/mg2.php?id=265219082
黄金剧场,http://sxy099.cn/mydl/mg2.php?id=265218987
深夜失眠剧场,http://sxy099.cn/mydl/mg2.php?id=265218858
军旅剧场,http://sxy099.cn/mydl/mg2.php?id=265219053
假期剧场,http://sxy099.cn/mydl/mg2.php?id=265667321
高清大片,http://sxy099.cn/mydl/mg2.php?id=265218862
热剧联播,http://sxy099.cn/mydl/mg2.php?id=265218955
高能烧脑时刻,http://sxy099.cn/mydl/mg2.php?id=265218906
红色谍战剧场,http://sxy099.cn/mydl/mg2.php?id=265667375
新片放映厅,http://sxy099.cn/mydl/mg2.php?id=265218930
云上电影院,http://sxy099.cn/mydl/mg2.php?id=265219029
追剧少女,http://sxy099.cn/mydl/mg2.php?id=265218878
乘风破浪的宁静,http://sxy099.cn/mydl/mg2.php?id=265218818
盗墓方法论,http://sxy099.cn/mydl/mg2.php?id=265218870
高分电影,http://sxy099.cn/mydl/mg2.php?id=265667506
科幻电影,http://sxy099.cn/mydl/mg2.php?id=265218790
经典贺岁片,http://sxy099.cn/mydl/mg2.php?id=265667264




内蒙古,#genre#
赤峰综合频道,http://nmsxy.gjwa.cn/nmgcf.php?id=1
赤峰综合频道,http://player.ioioz.com/1786/nmg/chifengm3u8.php?id=1
赤峰经济频道,http://nmsxy.gjwa.cn/nmgcf.php?id=2
赤峰经济频道,http://player.ioioz.com/1786/nmg/chifengm3u8.php?id=2
赤峰影视频道,http://nmsxy.gjwa.cn/nmgcf.php?id=3
赤峰影视频道,http://player.ioioz.com/1786/nmg/chifengm3u8.php?id=3
赤峰元宝山区,http://nmsxy.gjwa.cn/nmgcf.php?id=52
赤峰元宝山区,http://player.ioioz.com/1786/nmg/chifengm3u8.php?id=52
内蒙新闻综合频道,http://live4.m2oplus.nmtv.cn/7/sd/live.m3u8
内蒙新闻综合频道,http://kuao.5ay.xyz/00/mg.php?id=46#http://iptv.dlsmwx.com/iptv2020/php2020/nmg.php?id=46
内蒙文体娱乐,http://live4.m2oplus.nmtv.cn/8/sd/live.m3u8
内蒙文体娱乐,http://iptv.dlsmwx.com/iptv2020/php2020/nmg.php?id=39
内蒙农牧频道,http://live4.m2oplus.nmtv.cn/6/sd/live.m3u8
内蒙农牧频道,http://iptv.dlsmwx.com/iptv2020/php2020/nmg.php?id=38
内蒙经济生活频道,http://live5.m2oplus.nmtv.cn/2/sd/live.m3u8
内蒙经济生活频道,http://iptv.dlsmwx.com/iptv2020/php2020/nmg.php?id=47
内蒙少儿频道,http://live5.m2oplus.nmtv.cn/4/sd/live.m3u8
内蒙少儿频道,http://iptv.dlsmwx.com/iptv2020/php2020/nmg.php?id=36


上海,#genre#
上海纪实,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226137/3.m3u8
上海纪实,http://111.40.205.87/PLTV/88888888/224/3221225738/index.m3u8
上海纪实,http://112.50.243.8/PLTV/88888888/224/3221225946/1.m3u8
上海纪实,http://39.134.156.15/PLTV/88888888/224/3221225590/.m3u8
上海纪实,http://39.134.39.37/PLTV/88888888/224/3221226174/index.m3u8
上海纪实,http://39.134.39.39/PLTV/88888888/224/3221226174/index.m3u8
全纪实,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226180/3.m3u8
上视新闻频道,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225973/3.m3u8
上视新闻频道,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/xinwenzonghehd/3000/index.m3u8?&encrypt=1
东方影视,http://liveplay-kk.rtxapp.com/live/program/live/dsjpdhd/4000000/mnf.m3u8
东方影视,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225970/3.m3u8
东方影视,http://39.134.39.37/PLTV/88888888/224/3221226189/index.m3u8
东方影视,http://39.134.39.39/PLTV/88888888/224/3221226189/index.m3u8
东方影视,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/dianshijuhd/3000/index.m3u8?&encrypt=1
上海都市频道,http://39.135.248.137/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226141/3.m3u8
上海都市频道,http://39.134.39.37/PLTV/88888888/224/3221226168/index.m3u8
上海都市频道,http://218.98.16.2:8088/live.hcs.cmvideo.cn:8088/wd_r4/dfl/yulehd/3000/index.m3u8?&encrypt=1
生活时尚,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226140/3.m3u8
上视外语频道,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226136/3.m3u8
上视外语频道,http://39.134.39.37/PLTV/88888888/224/3221226201/index.m3u8
上视外语频道,http://39.134.39.39/PLTV/88888888/224/3221226201/index.m3u8
第一财经,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221226138/3.m3u8
第一财经,http://39.134.39.37/PLTV/88888888/224/3221226172/index.m3u8
第一财经,http://39.134.39.39/PLTV/88888888/224/3221226172/index.m3u8
新视觉,http://stream.slave.jxtvnet.tv:14311/playurl?accesstoken=R5DC2A42FU309BB004K7738E848ICA43ED17PBM345713AV0Z57EA5W15D48CE92ED319F0&playtype=live&protocol=http&playtoken=ABCDEFGH&auth=no&programid=4200000114
五星体育频道,http://39.135.248.150/hwcdntest.hb.chinamobile.com/PLTV/88888888/224/3221225964/3.m3u8
五星体育频道,http://39.134.39.37/PLTV/88888888/224/3221226178/index.m3u8
五星体育频道,http://39.134.39.39/PLTV/88888888/224/3221226178/index.m3u8



浙江,#genre#
浙江公共新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江公共新闻,http://ali.m.l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江影视娱乐*,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江影视娱乐*,http://ali.m.l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江经视频道,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经视频道,http://ali.m.l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影视,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江6套高清,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江6套高清,http://ali.m.l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江钱江都市,http://ali.m.l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江卫视（亚洲）,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
浙江卫视（亚洲）,http://ali.m.l.cztv.com/channels/lantian/channel10/1080p.m3u8
Y+频道,http://111.0.93.5/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229999/index.m3u8?fmt=ts2hls
求索纪录,http://39.134.66.66/PLTV/88888888/224/3221225713/index.m3u8
求索科学,http://39.134.66.66/PLTV/88888888/224/3221225728/index.m3u8
求索动物,http://39.134.66.66/PLTV/88888888/224/3221225730/index.m3u8
求索生活,http://39.134.66.66/PLTV/88888888/224/3221225715/index.m3u8




甘肃,#genre#
甘肃公共频道,http://39.134.39.37/PLTV/88888888/224/3221226250/index.m3u8
甘肃公共频道,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8
甘肃公共频道,http://39.134.39.38/PLTV/88888888/224/3221226250/index.m3u8
甘肃文化影视频道,http://39.134.39.37/PLTV/88888888/224/3221226287/index.m3u8
甘肃文化影视频道,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8
甘肃文化影视频道,http://39.134.39.38/PLTV/88888888/224/3221226287/index.m3u8
甘肃都市频道,http://39.134.39.37/PLTV/88888888/224/3221226248/index.m3u8
甘肃都市频道,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8
甘肃都市频道,http://39.134.39.38/PLTV/88888888/224/3221226248/index.m3u8
甘肃经济频道,http://39.134.39.37/PLTV/88888888/224/3221226252/index.m3u8
甘肃经济频道,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8
甘肃经济频道,http://39.134.39.38/PLTV/88888888/224/3221226252/index.m3u8



北京,#genre#
BTV新闻,http://ivi.bupt.edu.cn/hls/btv9hd.m3u8
BTV新闻,http://hdtv.haust.edu.cn/hls/btv9hd.m3u8
BTV影视,http://ivi.bupt.edu.cn/hls/btv4hd.m3u8
BTV影视,http://hdtv.haust.edu.cn/hls/btv4hd.m3u8
BTV文艺,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
BTV文艺,http://hdtv.haust.edu.cn/hls/btv2hd.m3u8
BTV财经,http://hdtv.haust.edu.cn/hls/btv5hd.m3u8
BTV财经,http://itv.ahau.edu.cn/hls/btv5hd.m3u8
BTV生活,http://hdtv.haust.edu.cn/hls/btv7hd.m3u8
BTV生活,http://itv.ahau.edu.cn/hls/btv7hd.m3u8
BTV青年,http://hdtv.haust.edu.cn/hls/btv8hd.m3u8
BTV青年,http://itv.ahau.edu.cn/hls/btv8hd.m3u8
BTV科教,http://hdtv.haust.edu.cn/hls/btv3hd.m3u8
BTV科教,http://itv.ahau.edu.cn/hls/btv3hd.m3u8
北京纪实,http://39.130.206.132:6410/gitv_live/G_BEIJINGJS-HD/G_BEIJINGJS-HD.m3u8
北京纪实,http://ivi.bupt.edu.cn/hls/btv11hd.m3u8



四川,#genre#
SCTV4,http://scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
SCTV4,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv4/1.m3u8
SCTV9,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
SCTV9,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv9/1.m3u8
SCTV5,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
SCTV5,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv5/1.m3u8
SCTV3,http://scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
SCTV3,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv3/1.m3u8
SCTV2,http://scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
SCTV2,http://219.145.171.78/scgctvshow.sctv.com/hdlive/sctv2/1.m3u8
SCTV7,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8
SCTV7,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8




福建,#genre#
福建乡村振兴公共,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建乡村振兴公共,rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil
福建新闻频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建新闻频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建新闻频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil
福建综合频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil
福建电视剧频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建电视剧频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil
福建经济频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建经济频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil
福建旅游频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建旅游频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil
福建体育频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
福建体育频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil
厦门综合频道,http://xiamenalic.v.myalicdn.com/xiamen/xiamen1_1/index.m3u8
厦门综合频道,http://cstvpull.live.wscdns.com/live/xiamen1.flv
厦门影视频道,http://xiamenalic.v.myalicdn.com/xiamen/xiamen2_1/index.m3u8
厦门影视频道,http://cstvpull.live.wscdns.com/live/xiamen2.flv




云南,#genre#
云南都市频道,http://39.130.215.166:6410/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南都市频道,http://39.130.215.158:6610/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8
云南娱乐频道,http://39.130.215.166:6410/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南娱乐频道,http://39.130.215.158:6610/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8
云南生活频道http://39.130.215.166:6410/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南生活频道http://39.130.215.158:6610/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8
云南影视频道,http://39.130.215.166:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南影视频道,http://39.130.215.158:6610/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8
云南公共频道,http://39.130.215.166:6410/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
云南公共频道,http://39.130.215.158:6610/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8
文山新闻综合频道,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
文山公共频道,http://tvdrs.wsrtv.com.cn:8100/channellive/ch2.flv



山东,#genre#
山东公共,http://120.221.5.102:8089/PLTV/88888888/224/3221226077/index.m3u8
山东公共,rtsp://27.195.129.60:554/PLTV/88888888/224/3221225812/10000100000000060000000000215683_0.smil
山东影视,http://120.221.44.101:8089/PLTV/88888888/224/3221225802/index.m3u8
山东影视,http://120.221.44.107:8089/PLTV/88888888/224/3221225802/index.m3u8
山东综艺,http://120.221.5.102:8089/PLTV/88888888/224/3221225855/index.m3u8
山东综艺,http://120.221.44.101:8089/PLTV/88888888/224/3221225855/1.m3u8
山东生活,http://120.221.5.102:8089/PLTV/88888888/224/3221225841/index.m3u8
山东齐鲁,http://120.221.5.102:8089/PLTV/88888888/224/3221226045/index.m3u8
山东农科,http://120.221.5.102:8089/PLTV/88888888/224/3221226018/index.m3u8
山东农科,rtsp://27.195.129.60:554/PLTV/88888888/224/3221225813/10000100000000060000000000215686_0.smil



安徽,#genre#
安徽公共频道,http://221.130.140.138:13164/playurl?playtype=timeshift&starttime=&endtime=&protocol=http&accesstoken=R5DE14CEEU30995030K7735940DI22977571PBM2FC6565V0Z53085W15DBB056E7DFCFE9&programid=4200000222&playtoken=ABCDEFGH
